Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
401;Forsthaus Frauenstein WP;;;;;;28;Frauenstein;;;;;;65201
407;Forststraße;;;;;;11;Sonnenberg;;;;;;65193
3662;Fowler Loop;;;;;;26;Delkenheim;;;;;;65205
1674;Frank-Wedekind-Straße;;;;;;27;Schierstein;;;;;;65201
408;Frankenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65183
2788;Frankenwaldstraße;;;;;;26;Delkenheim;;;;;;65205
2789;Frankenweg;;;;;;26;Delkenheim;;;;;;65205
409;Frankfurter Straße;ungerade;1;;5;;2;Nordost;;;;;;65189
409;Frankfurter Straße;gerade;2;;2;;2;Nordost;;;;;;65189
409;Frankfurter Straße;gerade;6;;48;;3;Südost;;;;;;65189
409;Frankfurter Straße;ungerade;7;;39;;3;Südost;;;;;;65189
5054;Frankfurter Straße /Ka;;;;;;52;Mz-Kastel;;;;;;55252
3502;Franklin-Roosevelt-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
410;Franz-Abt-Straße;;;;;;2;Nordost;;;;;;65193
414;Frau-Holle-Weg;;;;;;16;Dotzheim;;;;;;65199
411;Frauenlobstraße;ungerade;3;;23;;3;Südost;;;;;;65187
411;Frauenlobstraße;gerade;6;;14;;3;Südost;;;;;;65187
412;Frauensteiner Straße;ungerade;1;;85;;16;Dotzheim;;;;;;65199
412;Frauensteiner Straße;gerade;2;;120;;16;Dotzheim;;;;;;65199
412;Frauensteiner Straße;ungerade;87;;119;;16;Dotzheim;;;;;;65199
413;Frauenstraße;;;;;;11;Sonnenberg;;;;;;65193
3550;Freesienweg;;;;;;16;Dotzheim;;;;;;65201
2790;Freiburger Straße;;;;;;26;Delkenheim;;;;;;65205
2791;Freiherr-vom-Stein-Straße;;;;;;25;Nordenstadt;;;;;;65205
415;Freseniusstraße;;;;;;2;Nordost;;;;;;65193
417;Freudenbergstraße;ungerade;1;;11;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;gerade;2;;20;A;27;Schierstein;;;;;;65201
417;Freudenbergstraße;ungerade;13;;33;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;gerade;22;;46;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;ungerade;35;;117;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;gerade;56;;80;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;gerade;82;;90;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;gerade;100;;126;;27;Schierstein;;;;;;65201
417;Freudenbergstraße;ungerade;121;;125;;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;126;A;126;A;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;128;;158;;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;158;A;158;A;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;158;B;164;;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;164;A;164;A;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;166;;174;;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;gerade;176;;224;;16;Dotzheim;;;;;;65201
417;Freudenbergstraße;ungerade;241;;241;;16;Dotzheim;;;;;;65201
2543;Friedenstraße;;;;;;3;Südost;;;;;;65189
5055;Friedenstraße /Ka;;;;;;52;Mz-Kastel;;;;;;55252
2792;Friedhofstraße;ungerade;1;;9;;25;Nordenstadt;;;;;;65205
2792;Friedhofstraße;gerade;2;;12;A;25;Nordenstadt;;;;;;65205
420;Friedrich-Bergius-Straße;;;;;;14;Biebrich;;;;;;65203
421;Friedrich-Ebert-Allee;ungerade;1;;1;;1;Mitte;;;;;;65185
421;Friedrich-Ebert-Allee;gerade;2;;12;;3;Südost;;;;;;65185
422;Friedrich-Ebert-Straße;;;;;;23;Kloppenheim;;;;;;65207
1679;Friedrich-Engels-Weg;;;;;;16;Dotzheim;;;;;;65199
423;Friedrich-Lang-Straße;;;;;;2;Nordost;;;;;;65193
1680;Friedrich-Naumann-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65195
424;Friedrich-Otto-Straße;;;;;;2;Nordost;;;;;;65193
425;Friedrich-v.-Thiersch-Weg;;;;;;2;Nordost;;;;;;65183
2794;Friedrichshof WP;;;;;;31;Naurod;;;;;;65207
426;Friedrichstraße;;;;;;1;Mitte;;;;;;65185
5056;Friedrichstraße /Ko;;;;;;53;Mz-Kostheim;;;;;;55246
427;Friesacher Straße;;;;;;14;Biebrich;;;;;;65187
428;Friesenweg;;;;;;14;Biebrich;;;;;;65187
2795;Fritz-Erler-Straße;;;;;;33;Medenbach;;;;;;65207
429;Fritz-Haber-Straße;;;;;;14;Biebrich;;;;;;65203
430;Fritz-Kalle-Straße;;;;;;3;Südost;;;;;;65187
5204;Fritz-Lenges-Straße;;;;;;52;Mz-Kastel;;;;;;55252
1681;Fritz-Philippi-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65195
431;Fritz-Reuter-Straße;;;;;;3;Südost;;;;;;65189
5423;Fritz-Ullmann-Straße;;;;;;52;Mz-Kastel;;;;;;55252
5057;Fröbelstraße;;;;;;51;Mz-Amöneburg;;;;;;65203
433;Froschkönigweg;;;;;;16;Dotzheim;;;;;;65199
5408;Frühlingsstraße;;;;;;52;Mz-Kastel;;;;;;55252
436;Fuchsstraße;;;;;;14;Biebrich;;;;;;65187
437;Gaabstraße;;;;;;2;Nordost;;;;;;65195
438;Gabelsbergerstraße;;;;;;2;Nordost;;;;;;65195
439;Gabelsbornstraße;gerade;8;;44;A;14;Biebrich;;;;;;65187
439;Gabelsbornstraße;ungerade;13;;67;;14;Biebrich;;;;;;65187
439;Gabelsbornstraße;gerade;46;;46;;14;Biebrich;;;;;;65187
439;Gabelsbornstraße;gerade;48;;54;;14;Biebrich;;;;;;65187
3635;Gabriele-Münter-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
3531;Gänseblümchenweg;;;;;;16;Dotzheim;;;;;;65201
5414;Gänssaalweg;;;;;;53;Mz-Kostheim;;;;;;55246
3315;Gärtnerei Taunusblick WP;;;;;;26;Delkenheim;;;;;;65205
440;Galileistraße;;;;;;2;Nordost;;;;;;65193
1119;Gallierweg;;;;;;14;Biebrich;;;;;;65187
441;Gartenfeldstraße;;;;;;3;Südost;;;;;;65189
442;Gartenstraße;;;;;;11;Sonnenberg;;;;;;65191
5059;Gartenweg;;;;;;53;Mz-Kostheim;;;;;;55246
443;Gaugasse;;;;;;14;Biebrich;;;;;;65203
444;Gaußstraße;;;;;;2;Nordost;;;;;;65193
445;Geisbergstraße;ungerade;1;;27;;2;Nordost;;;;;;65193
445;Geisbergstraße;gerade;2;;36;A;2;Nordost;;;;;;65193
2801;Geisbergweg;ungerade;1;;19;A;25;Nordenstadt;;;;;;65205
2801;Geisbergweg;gerade;2;;12;;25;Nordenstadt;;;;;;65205
2801;Geisbergweg;ungerade;21;;23;A;25;Nordenstadt;;;;;;65205
446;Geisenheimer Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
448;Gemeindebadgässchen;;;;;;1;Mitte;;;;;;65183
5060;General-Mudra-Straße;;;;;;52;Mz-Kastel;;;;;;55252
451;Georg-August-Straße;ungerade;3;;7;;8;Westend, Bleichstraße;;;;;;65195
451;Georg-August-Straße;gerade;4;;10;;8;Westend, Bleichstraße;;;;;;65195
451;Georg-August-Straße;ungerade;9;;9;;6;Rheingauviertel, Hollerborn;;;;;;65195
451;Georg-August-Straße;gerade;12;;16;;6;Rheingauviertel, Hollerborn;;;;;;65195
3590;Georg-August-Zinn-Straße;;;;;;1;Mitte;;;;;;65183
5474;Georg-Beatzel-Straße;;;;;;52;Mz-Kastel;;;;;;55252
1702;Georg-Krücke-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65195
3275;Georg-Rieser-Straße;;;;;;32;Auringen;;;;;;65207
5479;Georg-Schollmayer-Weg;;;;;;53;Mz-Kostheim;;;;;;55246
3494;George-Marshall-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
450;Georgenborner Straße;ungerade;1;;13;;28;Frauenstein;;;;;;65201
450;Georgenborner Straße;gerade;2;;14;;28;Frauenstein;;;;;;65201
450;Georgenborner Straße;gerade;18;;100;;28;Frauenstein;;;;;;65201
452;Georgstraße;;;;;;28;Frauenstein;;;;;;65201
3548;Gerberaweg;;;;;;16;Dotzheim;;;;;;65201
2804;Gerberstraße;;;;;;31;Naurod;;;;;;65207
453;Gerhardt-Katsch-Straße;;;;;;12;Bierstadt;;;;;;65191
454;Gerichtsstraße;;;;;;1;Mitte;;;;;;65185
455;Gerlitzenstraße;;;;;;14;Biebrich;;;;;;65187
2805;Germanenstraße;;;;;;26;Delkenheim;;;;;;65205
456;Gernotstraße;;;;;;3;Südost;;;;;;65205
457;Gertrud-Bäumer-Straße;;;;;;3;Südost;;;;;;65189
458;Geschwister-Scholl-Straße;gerade;2;;36;A;7;Klarenthal;;;;;;65197
458;Geschwister-Scholl-Straße;ungerade;3;;29;;7;Klarenthal;;;;;;65197
3505;Geschwister-Stock-Platz;;;;;;1;Mitte;;;;;;65185
148;Gibber Straße;;;;;;14;Biebrich;;;;;;65203
2807;Ginsterweg;;;;;;32;Auringen;;;;;;65207
459;Giselherstraße;;;;;;3;Südost;;;;;;65205
5256;Glacisweg;ungerade;1;;31;;52;Mz-Kastel;;;;;;55252
5256;Glacisweg;gerade;6;;18;;53;Mz-Kostheim;;;;;;55246
3549;Gladiolenweg;;;;;;16;Dotzheim;;;;;;65201
787;Glarusstraße;;;;;;14;Biebrich;;;;;;65203
461;Gleiwitzer Straße;;;;;;12;Bierstadt;;;;;;65191
462;Glockengasse;;;;;;16;Dotzheim;;;;;;65199
463;Glöcknerstraße;;;;;;24;Igstadt;;;;;;65207
464;Gluckstraße;;;;;;2;Nordost;;;;;;65193
466;Gneisenaustraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
467;Goebenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65195
468;Goerdelerstraße;;;;;;7;Klarenthal;;;;;;65197
3642;Görlitzer Ring;ungerade;1;;41;;13;Erbenheim;;;;;;65205
3642;Görlitzer Ring;gerade;4;;86;;13;Erbenheim;;;;;;65205
3642;Görlitzer Ring;gerade;90;;90;;13;Erbenheim;;;;;;65205
2808;Goethering;;;;;;25;Nordenstadt;;;;;;65205
471;Goethestraße;;;;;;14;Biebrich;;;;;;65203
472;Goldackerweg;;;;;;12;Bierstadt;;;;;;65191
2809;Goldammerweg;;;;;;31;Naurod;;;;;;65207
473;Goldgasse;;;;;;1;Mitte;;;;;;65183
3679;Goldparmänenweg;;;;;;12;Bierstadt;;;;;;65191
474;Goldsteintal;gerade;2;;36;;11;Sonnenberg;;;;;;65207
474;Goldsteintal;gerade;40;;66;;11;Sonnenberg;;;;;;65207
2957;Golfstraße;;;;;;34;Breckenheim;;;;;;65207
2810;Gotenstraße;;;;;;26;Delkenheim;;;;;;65205
476;Gotenweg;;;;;;14;Biebrich;;;;;;65187
5404;Gottfried-Dörr-Straße;;;;;;52;Mz-Kastel;;;;;;55252
477;Gottfried-Kinkel-Straße;;;;;;14;Biebrich;;;;;;65187
478;Grabenstraße;;;;;;1;Mitte;;;;;;65183
2811;Grabenweg;;;;;;25;Nordenstadt;;;;;;65205
480;Graf-Gerlach-Straße;;;;;;11;Sonnenberg;;;;;;65191
481;Graf-von-Galen-Straße;gerade;2;;28;;7;Klarenthal;;;;;;65197
481;Graf-von-Galen-Straße;ungerade;3;;5;;7;Klarenthal;;;;;;65197
481;Graf-von-Galen-Straße;ungerade;11;;37;;7;Klarenthal;;;;;;65197
481;Graf-von-Galen-Straße;gerade;32;;82;;7;Klarenthal;;;;;;65197
5063;Grazer Straße;;;;;;53;Mz-Kostheim;;;;;;55246
482;Greifstraße;;;;;;16;Dotzheim;;;;;;65199
483;Gretelweg;;;;;;16;Dotzheim;;;;;;65199
484;Grillparzerstraße;ungerade;1;;19;;3;Südost;;;;;;65187
484;Grillparzerstraße;gerade;2;;18;A;3;Südost;;;;;;65187
484;Grillparzerstraße;gerade;20;;36;;3;Südost;;;;;;65187
484;Grillparzerstraße;ungerade;23;;41;;3;Südost;;;;;;65187
5064;Grohanlage;;;;;;52;Mz-Kastel;;;;;;55252
3280;Gronaustraße;;;;;;13;Erbenheim;;;;;;65205
1724;Grorother Mühle WP;;;;;;27;Schierstein;;;;;;65201
487;Grorother Straße;ungerade;1;;3;;27;Schierstein;;;;;;65201
487;Grorother Straße;ungerade;17;;17;;27;Schierstein;;;;;;65201
5065;Große Kirchenstraße;;;;;;52;Mz-Kastel;;;;;;55252
488;Großglocknerstraße;;;;;;16;Dotzheim;;;;;;65199
490;Grünweg;;;;;;2;Nordost;;;;;;65189
491;Grundmühlweg;;;;;;14;Biebrich;;;;;;65187
492;Grundweg;;;;;;14;Biebrich;;;;;;65187
493;Gudrunweg;;;;;;11;Sonnenberg;;;;;;65193
2814;Guldenweg;;;;;;32;Auringen;;;;;;65207
495;Guntherstraße;;;;;;3;Südost;;;;;;65205
496;Gustav-Adolf-Straße;;;;;;2;Nordost;;;;;;65195
497;Gustav-Freytag-Straße;;;;;;3;Südost;;;;;;65189
3223;Gustav-Mahler-Straße;;;;;;2;Nordost;;;;;;65193
1736;Gustav-Nachtigal-Straße;;;;;;3;Südost;;;;;;65189
499;Gustav-Stresemann-Ring;ungerade;1;;3;;3;Südost;;;;;;65189
499;Gustav-Stresemann-Ring;gerade;6;;16;;3;Südost;;;;;;65189
499;Gustav-Stresemann-Ring;ungerade;7;;15;;3;Südost;;;;;;65189
5066;Gustavsburger Straße;;;;;;53;Mz-Kostheim;;;;;;55246
500;Gutenbergplatz;;;;;;3;Südost;;;;;;65187
501;Gutenbergstraße;;;;;;3;Südost;;;;;;65187
502;Habelstraße;;;;;;3;Südost;;;;;;65187
2816;Habichtweg;;;;;;25;Nordenstadt;;;;;;65205
503;Habsburgerstraße;;;;;;3;Südost;;;;;;65189
3248;Hackenbaum;;;;;;23;Kloppenheim;;;;;;65207
504;Häfnergasse;;;;;;1;Mitte;;;;;;65183
505;Häherweg;;;;;;16;Dotzheim;;;;;;65199
506;Händelstraße;;;;;;2;Nordost;;;;;;65193
507;Hänselweg;;;;;;16;Dotzheim;;;;;;65199
509;Hafenstraße;ungerade;1;;19;;27;Schierstein;;;;;;65201
509;Hafenstraße;gerade;2;;2;;27;Schierstein;;;;;;65201
510;Hafenweg;;;;;;27;Schierstein;;;;;;65201
511;Hagenauer Straße;;;;;;14;Biebrich;;;;;;65203
512;Hagenstraße;;;;;;3;Südost;;;;;;65205
513;Hahnemannstraße;;;;;;14;Biebrich;;;;;;65203
515;Haideweg;;;;;;11;Sonnenberg;;;;;;65191
3547;Hainbuchenweg;;;;;;32;Auringen;;;;;;65207
2818;Hainweg;;;;;;26;Delkenheim;;;;;;65205
517;Hallgarter Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
5067;Hallgarter Straße /Ko;;;;;;53;Mz-Kostheim;;;;;;55246
518;Hambacher Straße;;;;;;14;Biebrich;;;;;;65187
519;Hamburgstraße;;;;;;12;Bierstadt;;;;;;65191
5068;Hambuschstraße;;;;;;51;Mz-Amöneburg;;;;;;65203
5384;Hambuschweg;;;;;;52;Mz-Kastel;;;;;;55252
3329;Hangesheck;;;;;;11;Sonnenberg;;;;;;65193
522;Hans-Böckler-Straße;;;;;;16;Dotzheim;;;;;;65199
693;Hans-Bredow-Straße;;;;;;3;Südost;;;;;;65189
523;Hans-Buttersack-Straße;;;;;;7;Klarenthal;;;;;;65197
524;Hans-Sachs-Straße;;;;;;2;Nordost;;;;;;65189
525;Hans-Thoma-Straße;;;;;;2;Nordost;;;;;;65195
526;Hardtstraße;;;;;;27;Schierstein;;;;;;65201
3503;Harry-Truman-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
527;Hartingstraße;;;;;;2;Nordost;;;;;;65195
2819;Harzstraße;;;;;;26;Delkenheim;;;;;;65205
528;Haseleck;;;;;;23;Kloppenheim;;;;;;65207
529;Haselstraße;;;;;;12;Bierstadt;;;;;;65191
530;Hasengartenstraße;;;;;;3;Südost;;;;;;65189
531;Hasenspitz;;;;;;16;Dotzheim;;;;;;65199
532;Hasenstraße;;;;;;14;Biebrich;;;;;;65197
533;Hattenheimer Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
534;Hauberrisserstraße;;;;;;3;Südost;;;;;;65189
535;Hauptstraße;;;;;;24;Igstadt;;;;;;65207
5069;Hauptstraße /Ko;ungerade;1;;1;;53;Mz-Kostheim;;;;;;55246
5069;Hauptstraße /Ko;ungerade;11;;163;;53;Mz-Kostheim;;;;;;55246
5069;Hauptstraße /Ko;gerade;12;;180;A;53;Mz-Kostheim;;;;;;55246
2820;Hauptwache;;;;;;26;Delkenheim;;;;;;65205
536;Haus Echotal WP;;;;;;11;Sonnenberg;;;;;;65193
3318;Haus Gundlach WP;;;;;;31;Naurod;;;;;;65207
537;Haus Hubertus WP;;;;;;2;Nordost;;;;;;65195
540;Haydnstraße;;;;;;2;Nordost;;;;;;65193
541;Hebbelstraße;;;;;;3;Südost;;;;;;65187
2821;Hebbelweg;;;;;;25;Nordenstadt;;;;;;65205
543;Hedwigstraße;;;;;;2;Nordost;;;;;;65191
3670;Heer Street;ungerade;1;;35;;26;Delkenheim;;;;;;65205
3670;Heer Street;gerade;2;;2;;13;Erbenheim;;;;;;65205
2823;Heerstraße;ungerade;1;;15;;25;Nordenstadt;;;;;;65205
2823;Heerstraße;gerade;2;;38;;25;Nordenstadt;;;;;;65205
2823;Heerstraße;ungerade;17;;145;;25;Nordenstadt;;;;;;65205
2823;Heerstraße;gerade;40;;134;;25;Nordenstadt;;;;;;65205
2823;Heerstraße;gerade;136;;138;;25;Nordenstadt;;;;;;65205
544;Hegelstraße;;;;;;2;Nordost;;;;;;65189
546;Heiligenbornstraße;;;;;;3;Südost;;;;;;65187
548;Heinrich-Heine-Straße;;;;;;27;Schierstein;;;;;;65201
549;Heinrich-Pette-Straße;;;;;;12;Bierstadt;;;;;;65191
3543;Heinrich-v.-Brentano-Str.;;;;;;14;Biebrich;;;;;;65197
550;Heinrich-Zille-Straße;;;;;;27;Schierstein;;;;;;65201
551;Heinrichsberg;ungerade;1;;7;;2;Nordost;;;;;;65193
551;Heinrichsberg;gerade;2;;10;;2;Nordost;;;;;;65193
552;Heinz-Ranly-Straße;;;;;;7;Klarenthal;;;;;;65197
3619;Helen-Keller-Straße;;;;;;16;Dotzheim;;;;;;65199
553;Helenenstraße;;;;;;8;Westend, Bleichstraße;;;;;;65183
3570;Helgoländer Straße;;;;;;16;Dotzheim;;;;;;65199
2828;Hellgasse;;;;;;34;Breckenheim;;;;;;65207
554;Hellkundweg;;;;;;2;Nordost;;;;;;65193
555;Hellmundstraße;;;;;;8;Westend, Bleichstraße;;;;;;65183
556;Helmholtzstraße;;;;;;16;Dotzheim;;;;;;65199
557;Henkellstraße;;;;;;14;Biebrich;;;;;;65187
558;Heppenheimerstraße;;;;;;14;Biebrich;;;;;;65203
560;Herderstraße;;;;;;1;Mitte;;;;;;65185
561;Hergenhahnstraße;;;;;;2;Nordost;;;;;;65193
562;Hermann-Brill-Straße;;;;;;7;Klarenthal;;;;;;65197
1777;Hermann-Gitter-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65195
2829;Hermann-Hesse-Straße;;;;;;31;Naurod;;;;;;65207
563;Hermann-Jansen-Straße;;;;;;3;Südost;;;;;;65189
564;Hermann-Kaiser-Straße;;;;;;7;Klarenthal;;;;;;65197
565;Hermann-Löns-Straße;;;;;;27;Schierstein;;;;;;65201
566;Hermannstraße;;;;;;8;Westend, Bleichstraße;;;;;;65183
568;Herminenstraße;;;;;;2;Nordost;;;;;;65191
5070;Herrenstraße;;;;;;53;Mz-Kostheim;;;;;;55246
569;Herrnbergstraße;;;;;;28;Frauenstein;;;;;;65201
570;Herrngartenstraße;;;;;;1;Mitte;;;;;;65185
571;Herrnmühlgasse;;;;;;1;Mitte;;;;;;65183
572;Herschelstraße;;;;;;2;Nordost;;;;;;65193
3631;Hertha-Genzmer-Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
573;Hertzstraße;;;;;;16;Dotzheim;;;;;;65199
574;Herzogsplatz;;;;;;14;Biebrich;;;;;;65203
575;Herzogsweg;ungerade;1;;7;;2;Nordost;;;;;;65193
575;Herzogsweg;gerade;2;;12;;2;Nordost;;;;;;65193
2831;Hessenring;;;;;;25;Nordenstadt;;;;;;65205
576;Hessenstraße;;;;;;12;Bierstadt;;;;;;65191
5072;Heßlerweg;;;;;;53;Mz-Kostheim;;;;;;55246
577;Heßlocher Straße;;;;;;23;Kloppenheim;;;;;;65207
578;Heßstraße;;;;;;2;Nordost;;;;;;65189
579;Hildastraße;;;;;;2;Nordost;;;;;;65189
5073;Hilgersstraße;;;;;;51;Mz-Amöneburg;;;;;;65203
2833;Himbeerweg;;;;;;31;Naurod;;;;;;65207
3326;Himmelreich WP;;;;;;16;Dotzheim;;;;;;65201
5208;Hinter dem Gotthelf;;;;;;53;Mz-Kostheim;;;;;;55246
583;Hinterbergstraße;;;;;;24;Igstadt;;;;;;65207
5076;Hintere Steinchenstraße;ungerade;1;;19;;53;Mz-Kostheim;;;;;;55246
5076;Hintere Steinchenstraße;gerade;4;;4;;53;Mz-Kostheim;;;;;;55246
5076;Hintere Steinchenstraße;gerade;8;;16;A;53;Mz-Kostheim;;;;;;55246
56;Hirschgartenstraße;;;;;;22;Heßloch;;;;;;65207
585;Hirschgraben;;;;;;1;Mitte;;;;;;65183
586;Hirtenstraße;ungerade;1;;63;;11;Sonnenberg;;;;;;65193
586;Hirtenstraße;gerade;2;;48;;11;Sonnenberg;;;;;;65193
586;Hirtenstraße;ungerade;117;;121;;11;Sonnenberg;;;;;;65193
5270;Hochheimer Straße;ungerade;1;;13;;52;Mz-Kastel;;;;;;55252
5270;Hochheimer Straße;gerade;2;;190;;53;Mz-Kostheim;;;;;;55246
5270;Hochheimer Straße;ungerade;23;;151;;53;Mz-Kostheim;;;;;;55246
5270;Hochheimer Straße;ungerade;169;;217;;53;Mz-Kostheim;;;;;;55246
588;Hochstättenstraße;;;;;;1;Mitte;;;;;;65183
589;Hochstraße;;;;;;2;Nordost;;;;;;65195
140;Hockenberger Höhe;ungerade;1;;3;;23;Kloppenheim;;;;;;65207
140;Hockenberger Höhe;gerade;2;;2;;23;Kloppenheim;;;;;;65207
140;Hockenberger Höhe;gerade;4;;6;;23;Kloppenheim;;;;;;65207
140;Hockenberger Höhe;ungerade;5;;11;;23;Kloppenheim;;;;;;65207
2842;Hockenbergstraße;;;;;;33;Medenbach;;;;;;65207
592;Höchster Straße;;;;;;14;Biebrich;;;;;;65203
593;Höhenstraße;;;;;;11;Sonnenberg;;;;;;65193
2843;Höhenweg;;;;;;32;Auringen;;;;;;65207
594;Hölderlinstraße;;;;;;3;Südost;;;;;;65187
595;Höllbergstraße;;;;;;27;Schierstein;;;;;;65201
1819;Hof Armada WP;;;;;;28;Frauenstein;;;;;;65201
3253;Hof Ewigsborn WP;;;;;;34;Breckenheim;;;;;;65207
3316;Hof Honigberg WP;;;;;;24;Igstadt;;;;;;65207
599;Hof Niederfeld WP;;;;;;12;Bierstadt;;;;;;65207
2844;Hofäckerstraße;ungerade;1;;25;;31;Naurod;;;;;;65207
2844;Hofäckerstraße;gerade;2;;4;;31;Naurod;;;;;;65207
2844;Hofäckerstraße;gerade;6;;34;;31;Naurod;;;;;;65207
1019;Hofgartenplatz;;;;;;11;Sonnenberg;;;;;;65191
600;Hofmannstraße;ungerade;1;;1;;12;Bierstadt;;;;;;65191
600;Hofmannstraße;ungerade;1;A;1;B;12;Bierstadt;;;;;;65191
600;Hofmannstraße;ungerade;1;C;23;;12;Bierstadt;;;;;;65191
600;Hofmannstraße;gerade;2;;2;A;12;Bierstadt;;;;;;65191
600;Hofmannstraße;gerade;2;B;2;D;12;Bierstadt;;;;;;65191
600;Hofmannstraße;gerade;4;;20;;12;Bierstadt;;;;;;65191
601;Hofstraße;;;;;;12;Bierstadt;;;;;;65191
602;Hohenloheplatz;;;;;;2;Nordost;;;;;;65193
603;Hohenlohestraße;;;;;;2;Nordost;;;;;;65193
993;Hohenstaufenstraße;;;;;;3;Südost;;;;;;65189
605;Hohlstraße;;;;;;16;Dotzheim;;;;;;65199
606;Holbeinstraße;ungerade;1;;19;;2;Nordost;;;;;;65195
606;Holbeinstraße;gerade;4;;46;;2;Nordost;;;;;;65195
606;Holbeinstraße;ungerade;27;;33;;2;Nordost;;;;;;65195
606;Holbeinstraße;gerade;50;;64;;2;Nordost;;;;;;65195
607;Holländische Straße;;;;;;16;Dotzheim;;;;;;65199
1833;Hollerbornstraße;ungerade;1;A;13;;6;Rheingauviertel, Hollerborn;;;;;;65197
1833;Hollerbornstraße;gerade;6;;38;;6;Rheingauviertel, Hollerborn;;;;;;65197
1833;Hollerbornstraße;gerade;50;;82;;6;Rheingauviertel, Hollerborn;;;;;;65197
1833;Hollerbornstraße;ungerade;55;;85;;6;Rheingauviertel, Hollerborn;;;;;;65197
609;Hollergasse;;;;;;16;Dotzheim;;;;;;65199
610;Hollermorgenstraße;;;;;;16;Dotzheim;;;;;;65199
1837;Holsteinstraße;;;;;;14;Biebrich;;;;;;65187
2845;Holunderweg;;;;;;32;Auringen;;;;;;65207
1839;Holzstraße;gerade;4;;30;A;6;Rheingauviertel, Hollerborn;;;;;;65197
1839;Holzstraße;ungerade;5;;51;;16;Dotzheim;;;;;;65197
1839;Holzstraße;gerade;34;;48;A;16;Dotzheim;;;;;;65197
1839;Holzstraße;gerade;60;;60;;6;Rheingauviertel, Hollerborn;;;;;;65197
3218;Holzweg;;;;;;25;Nordenstadt;;;;;;65205
616;Homburger Straße;;;;;;6;Rheingauviertel, Hollerborn;;;;;;65197
617;Honeggerstraße;;;;;;2;Nordost;;;;;;65193
618;Honiggasse;;;;;;12;Bierstadt;;;;;;65191
620;Hopfgartenstraße;;;;;;14;Biebrich;;;;;;65203
2787;Horchheimer Straße;;;;;;25;Nordenstadt;;;;;;65205
3579;Hortensienweg;;;;;;16;Dotzheim;;;;;;65201
623;Hubertusstraße;;;;;;14;Biebrich;;;;;;65203
624;Hügelstraße;;;;;;12;Bierstadt;;;;;;65191
625;Hüglerstraße;;;;;;14;Biebrich;;;;;;65203
626;Hünefeldstraße;;;;;;13;Erbenheim;;;;;;65205
627;Hüttenstraße;;;;;;27;Schierstein;;;;;;65201
5079;Hugo-Wolf-Straße;;;;;;53;Mz-Kostheim;;;;;;55246
628;Humboldtstraße;;;;;;3;Südost;;;;;;65189
629;Humperdinckstraße;;;;;;2;Nordost;;;;;;65193
630;Hundsgasse;;;;;;13;Erbenheim;;;;;;65205
631;Hundshofweg;;;;;;13;Erbenheim;;;;;;65205
2849;Hunsrückstraße;;;;;;25;Nordenstadt;;;;;;65205
632;Huttenstraße;;;;;;16;Dotzheim;;;;;;65199
633;Idsteiner Straße;ungerade;1;;59;;2;Nordost;;;;;;65193
633;Idsteiner Straße;gerade;2;;54;;2;Nordost;;;;;;65193
633;Idsteiner Straße;ungerade;97;;111;;11;Sonnenberg;;;;;;65193
3589;Iffenbaumweg;;;;;;25;Nordenstadt;;;;;;65205
636;Igstadter Straße;ungerade;1;;37;;12;Bierstadt;;;;;;65191
636;Igstadter Straße;gerade;2;;12;;12;Bierstadt;;;;;;65191
